author_id,author_name,affiliation,pqi_score,anci_score,accel_score,h_index,citations
11323133,Yingchi Liu,Unknown,2.1,0.25,0.0,13,844
11323179,Yinhan Liu,Birch.AI,3.12,116.97,-0.19,15,41383
113242887,Thanh Lam Hoang,Unknown,1.97,1.62,0.71,4,69
113253455,Jan Ruiter,Unknown,0.75,0.71,0.0,3,15
113257140,Santiago Cuervo,Unknown,2.4,3.89,1.0,4,57
113272505,Jurgen Van De Walle,Unknown,0.54,0.18,0.0,1,25
113293663,Jitin Krishnan,Unknown,1.2,1.06,0.71,6,114
113310344,Yu Wang,Unknown,1.63,11.43,-0.37,51,14178
113317827,Yuanxing Liu,Harbin Institute of Technology,1.27,1.48,0.0,3,52
113320522,Leon Derczynski,IT University of Copenhagen,1.94,2.81,1.0,33,5985
113410861,Alexander Pugantsov,University of Glasgow,0.31,0.0,0.0,1,3
113437495,Fanyu Wang,Unknown,0.31,0.0,0.0,6,235
113469882,Michael Heck,Unknown,1.84,0.95,1.22,13,709
113477341,Kazoo Sone,Unknown,2.7,4.59,0.19,7,241
113477466,Luke Breitfeller,Unknown,3.08,12.28,-0.24,4,183
11348687,Jungo Kasai,Unknown,2.59,4.35,1.34,32,6026
113488234,Kevin Lang,Unknown,2.46,0.94,0.0,2,25
11349854,Yingjie Fei,Unknown,2.32,0.74,0.0,10,380
113505781,Renana Keydar,Unknown,2.16,0.75,0.0,3,33
113506459,Xinsong Zhang,Unknown,2.12,2.86,0.08,5,419
113520204,Hung To,Unknown,0.98,1.47,0.73,2,19
113540133,Ovio Olaru,Unknown,0.75,0.16,0.0,3,17
113568063,Dmytro Okhonko,Unknown,2.11,16.25,1.22,11,1542
113577839,Ping Chen,Unknown,2.29,1.08,0.26,17,903
113610145,Tanrada Pansuwan,Unknown,2.46,0.16,0.5,3,24
113703011,Vladislav Hnatovskiy,Unknown,1.19,0.26,0.0,4,35
113705775,Lukas Stappen,Unknown,0.92,0.45,0.26,15,1044
113760187,Chenhao Niu,"Duolingo, Inc.",1.22,0.12,0.0,3,1488
11376893,Anh Mac,Unknown,2.27,0.45,5.0,3,43
113774878,Sebastian Walter,Unknown,1.0,0.38,0.0,10,761
113793572,Ehm Miltersen,Unknown,2.57,2.54,1.24,3,45
11379939,Karttikeya Mangalam,Unknown,1.09,2.11,5.0,20,5677
113810201,Vishrav Chaudhary,Unknown,2.17,14.16,0.11,30,15484
113817427,Debanjali Biswas,Unknown,2.6,1.86,0.26,3,39
113828976,Joshua Howland,Unknown,2.3,1.56,1.0,5,1445
113832356,Simona Georgescu,University of Bucharest,1.24,0.2,0.0,3,22
11386282,Alessandro Sciré,Babelscape,1.41,0.8,1.22,5,105
113869710,Carel Niekerk,Unknown,1.84,0.95,1.22,10,501
113906155,Li Yang,Google,2.05,4.24,0.1,11,2811
113916198,Ahmed Awadallah,Unknown,2.12,0.46,0.0,9,1780
113947684,Abdel-rahman Mohamed,Unknown,3.69,279.39,-0.19,10,14562
113968682,Soyoung Park,Unknown,1.13,1.22,0.0,8,233
113981222,Benjamin Lecouteux,Unknown,0.96,1.0,0.0,20,1759
114060427,Ş. Păun,Unknown,1.24,1.34,0.0,2,12
114072366,M. Nayyer,Unknown,2.5,2.45,0.41,3,35
114088560,J. Kamps,Unknown,0.52,0.29,0.0,10,224
114172611,Chi Hu,Northeastern University China,1.84,1.28,0.1,7,177
114250963,Gregory Chanan,Unknown,1.7,0.0,0.0,5,58229
114276298,Soichiro Fujita,Tokyo Institute of Technology,2.2,0.76,0.0,2,12
114385901,Andriy Mulyar,Nomic AI,2.41,1.77,-0.21,6,274
114438707,Xiaodon Shi,Unknown,1.75,4.19,0.82,7,236
11445222,Heng Wang,Unknown,2.37,1.18,0.0,9,198
114462250,Jian-zhuo Liu,Unknown,2.21,0.5,0.0,14,870
114465403,Emre Yilmaz,"Electrical and Computer Engineering, National University of Singapore",0.79,2.0,0.0,20,1259
11447228,Jun Zhao,Unknown,1.99,1.97,0.39,23,2154
114483585,Dong Yu,Unknown,0.94,0.81,0.73,27,2445
114557127,Chi Cheang,Unknown,2.26,0.51,1.24,2,17
114565986,Akshen Kadakia,Unknown,2.17,3.83,0.71,3,99
114577307,Chris Alberti,Unknown,2.91,10.13,-0.33,18,8219
114596433,Jaeyeol Jeon,Unknown,2.71,2.76,0.26,5,110
114621402,Chen Wu,Carnegie Mellon University,3.0,4.11,1.9,14,1271
114626341,Tatiana Anikina,DFKI,1.04,0.58,0.0,4,88
114654431,Eric Waltenburg,Unknown,2.29,1.22,0.0,13,512
114664112,Nan Bai,TU Delft,0.88,0.67,0.0,8,131
114689671,Jian Yao,Unknown,2.62,1.65,0.0,31,5128
114693523,Rheeya Uppaal,Unknown,2.36,3.77,-0.21,6,150
114722805,Sai Prayaga,Unknown,3.25,16.26,-0.5,1,229
114743098,Angela Ng,Unknown,2.26,0.76,-0.31,3,139
114746025,Özen Dolcerocca,Unknown,0.66,0.35,0.0,2,10
114762823,Arnaud Stiegler,Unknown,2.33,0.14,6.0,7,4421
114789302,Tatsuya Hiraoka,Unknown,1.29,1.23,0.59,7,136
11480711,Amanda Myntti,Unknown,0.93,0.7,0.0,2,11
114822633,Robert Filbin,Unknown,2.61,2.04,0.0,3,99
11483088,A. Cano,Unknown,2.27,3.67,-0.21,15,699
114850513,Ahmed Baruwa,Unknown,2.98,3.67,5.16,6,2798
114874509,Zahra Azin,Carleton University,2.13,2.83,0.0,3,27
114902240,Miriam Bodell,Unknown,2.5,2.27,-0.21,3,34
114904655,Zi Chai,Unknown,2.08,1.98,-0.21,2,28
114952298,Marie-Anne Lachaux,Unknown,1.65,0.33,1.35,14,31070
114986604,Elena Chiu,Unknown,2.46,0.86,0.0,3,24
115012068,Alexander Helle,Unknown,1.47,0.38,0.0,4,82
115085922,Shengmin Piao,Yonsei University,1.91,0.5,0.0,2,14
115098946,Avinash Madasu,Unknown,1.69,2.36,0.0,8,245
115103586,Martin Funkquist,Linköping University,2.52,2.6,1.24,2,21
115127177,Christopher Earls,Unknown,2.53,3.18,1.0,21,1222
115133125,Alon Zoizner,Unknown,1.65,0.0,0.0,8,210
115144369,Dmitry Nikolaev,Hebrew University of Jerusalem,0.85,0.96,0.41,6,78
115153451,Eunseong Choi,Unknown,1.4,2.3,0.26,3,145
115192625,Ashwini Challa,Unknown,1.71,0.28,0.0,4,55
115202081,João Magalhães,Unknown,1.09,0.12,0.0,4,66
115250823,Cassandra Overney,Unknown,2.13,0.4,0.0,3,28
115300694,Jan Fell,Unknown,2.96,9.73,-0.26,6,160
115304452,James Finch,Unknown,1.37,1.15,0.0,4,54
115361209,Lunyiu Nie,Unknown,2.79,3.52,0.82,6,381
11538960,Mateusz Lango,Unknown,1.12,0.93,0.73,9,570
115412405,Yasumasa Onoe,UT Austin,2.13,5.2,1.17,14,905
115418216,D. Weeraratne,Unknown,1.98,0.01,0.0,6,1130
115419489,Zhixu Li,Unknown,2.07,1.51,1.08,29,3286
115430684,Michał Tkaczyk,Unknown,0.38,0.0,0.0,5,60
115444019,Grady Simon,Unknown,2.86,5.46,1.0,2,69
11545402,Silviu Paun,Unknown,2.59,2.53,0.77,11,782
115470245,Rohil Verma,Unknown,2.03,0.35,0.0,1,3
11550122,Diya Li,Freenome,2.93,7.37,-0.42,5,146
115501276,Joshua McDuffie,Unknown,2.69,2.0,-0.37,1,36
115501617,Stefano Campese,Unknown,1.03,0.38,0.73,5,54
115508430,Shraddha Barke,Unknown,1.45,0.25,0.0,6,428
115516475,Huibin Ruan,Unknown,2.64,1.77,-0.21,3,61
115528615,Leena Pillai,Unknown,2.07,1.06,0.0,3,18
115549795,Chengzhuo Ding,Unknown,2.55,1.88,0.26,4,75
115560211,Yuri Ji,Unknown,1.07,0.67,0.0,1,13
115633907,Yunzhe Lv,Unknown,0.94,0.81,0.41,3,85
115643437,Yueen Ma,The Chinese University of Hong Kong,0.33,0.0,0.0,5,105
115656171,Yang Mo,Unknown,1.1,0.93,0.59,6,198
115665360,Abdelrahman Abdallah,Unknown,0.72,0.53,0.0,11,317
115669262,François Marelli,Unknown,2.38,0.91,0.0,4,35
115681118,Wazir Ali,Unknown,2.64,2.96,0.0,5,200
115731137,Dina Zverinski,Unknown,2.32,1.12,0.0,2,276
115733611,Leslie Huang,Unknown,0.73,0.29,0.0,2,8
11575056,Debarshi Sanyal,Unknown,1.23,0.71,0.0,14,913
115761476,Gerardo Diaz,Unknown,2.93,13.97,0.0,2,81
115794735,Hugo López,Unknown,0.89,0.75,0.26,1,6
115877520,Cong Wang,Nanjing University,2.29,0.77,0.0,6,82
11593687,Yuze Gao,Unknown,0.73,0.25,0.41,3,36
115986373,Yumo Xu,AWS AI Labs,2.31,14.55,-0.13,9,595
115986457,Yang Xu,Unknown,2.25,1.17,0.0,36,5360
115999068,Rabindra Nath Nandi,Unknown,1.01,0.0,0.0,7,130
116020578,Shouvik Kumar Guha,Unknown,3.12,9.52,0.44,6,286
116028424,Michael Goin,Unknown,1.95,3.96,0.0,7,357
116043250,Kamen Brestnichki,Unknown,1.82,0.09,0.0,1,8
116050023,Wilson Fearn,Unknown,2.17,0.5,-0.21,3,36
116105856,Nicolas Garneau,Unknown,2.89,7.39,3.12,7,161
116108499,Evgeniy Slobodkin,Unknown,1.03,0.15,0.0,1,2
116116237,Nohil Park,Unknown,0.31,0.0,0.0,4,246
116122080,William Fu-Hinthorn,Microsoft;Robust Intelligence,3.13,9.65,0.0,5,286
116180147,Amulya Gupta,Unknown,2.27,1.41,0.0,4,39
11618346,Chia-Chien Hung,Unknown,1.57,1.86,1.62,5,115
116195690,Joshua Tanner,Unknown,0.52,0.29,0.0,1,3
116268042,Heting Gao,University of Illinois at Urbana-Champaign,0.64,0.13,0.0,5,196
116270523,Susu Zhang,Unknown,2.66,4.33,1.65,11,248
116272138,Franccois Fleuret,Unknown,2.71,6.23,0.0,16,3048
116300663,Yi Luan,Unknown,3.15,14.46,4.85,32,3997
116305713,J. Gysel,Unknown,1.35,1.01,0.26,4,99
116326671,Zhongqing Wang,Unknown,1.73,2.65,-0.13,15,984
116344405,Holy Lovenia,Unknown,1.81,1.38,4.2,12,1844
11636339,Will Feng,Unknown,3.07,15.67,-0.37,3,441
116377499,Nuno Carvalhais,Unknown,1.26,0.58,0.0,50,16052
116379771,Sion Baek,Unknown,2.77,3.32,0.0,2,52
116413889,Jiwon Kang,Unknown,1.13,1.22,0.0,6,218
116506812,Bhaskar Mitra,University College London,2.71,14.32,-0.31,33,8244
116520686,Guidong Zheng,Unknown,0.62,0.13,0.0,2,17
116540347,Shiwei Lyu,Unknown,1.43,3.2,0.0,4,63
116546449,Hamid Reza Hassanzadeh,Unknown,1.57,4.34,0.82,9,867
116567136,Vasiliki Kougia,Unknown,0.8,0.79,0.0,8,208
116586183,Jerome Ramos,University College London,2.19,0.71,0.0,5,52
116587168,Qiaochu Chen,Unknown,1.89,2.19,0.0,10,366
116606529,Akshara Prabhakar,Princeton U,2.28,2.08,0.0,10,309
116639023,N. Perez,Unknown,1.48,0.63,0.0,4,26
11665731,Yang Liu,LMU Munich,1.15,0.29,0.0,9,228
116684424,Elin Naurin,Unknown,0.78,0.3,0.0,16,886
116699355,Rosemary Adejoh,Unknown,2.01,0.39,0.0,1,10
116796483,Michelle Cohn,Unknown,1.84,0.76,-0.31,14,530
116808134,Maria Minakova,Unknown,1.32,0.23,0.0,2,6
116808291,Arsenii Moskvichev,Unknown,0.52,0.29,0.0,5,163
116814432,Adam Shajnfeld,Unknown,1.59,0.01,0.0,4,6229
116829010,Shudong Lu,Unknown,1.06,1.06,1.0,3,29
116851928,Meillisa Chandra,Unknown,1.02,0.37,3.0,2,15
116858958,Neerav Kingsland,Unknown,2.05,1.86,5.63,3,445
116865200,Ilker Kesen,Unknown,1.34,1.72,0.71,3,56
11688354,Ilseyar Alimova,Unknown,1.92,1.32,0.0,11,482
11689526,Thomas Peel,Unknown,2.19,1.8,0.0,7,129
11699474,Changyu Chen,Unknown,2.35,0.66,0.0,3,36
117095364,Guy Rotman,Unknown,2.6,3.06,0.0,5,119
11710763,Alexey Litinsky,Unknown,2.14,2.49,0.26,3,187
117111135,Charles Snell,Unknown,1.78,1.94,0.44,9,547
11712793,Shu Okabe,Unknown,1.21,0.27,0.26,2,28
117128428,Daniel Hopkins,Unknown,3.28,21.92,-0.21,33,8385
117133855,Hossein Faghihi,Michigan State University,1.79,3.5,0.19,5,166
117137914,Ester Leung,Unknown,0.3,0.0,0.0,5,93
11715314,Yewon Hwang,Unknown,1.18,4.91,0.0,3,65
117172343,Seongho Choi,Seoul National University,2.32,0.9,0.0,27,3205
117288935,Oyinkansola Awosan,Unknown,1.16,0.18,1.45,2,18
11730595,Sudipta Saha Shubha,Unknown,1.82,0.05,0.0,6,107
117312289,Ayush Suhane,Indian Institue of Technology,2.57,1.88,0.0,5,87
117326293,Martijn Wieling,Unknown,2.74,4.5,2.16,16,1287
117334892,Gabriel Reinstein,Unknown,3.28,13.71,-0.21,1,263
117397243,Ruijia Cheng,University of Washington,2.55,2.06,0.0,8,197
117518018,Connor Jerzak,Unknown,2.32,1.5,0.0,5,67
117523858,Cheng-Syuan Lee,Unknown,2.2,0.53,0.0,2,9
117528827,Robert Pugh,Unknown,1.86,0.35,0.0,3,23
117566555,Heidi Kaufman,Unknown,1.3,3.02,0.26,3,66
117582035,Shayna Gardiner,Unknown,1.59,0.54,0.26,4,31
117595858,Julian Eisenschlos,Unknown,2.3,7.82,0.42,15,2432
117637793,Qi Shi,Harbin Institute of Technology,1.67,2.02,1.29,5,145
117639306,Cunhang Fan,Unknown,1.5,0.11,0.0,19,1326
117651839,Xiaoya Dai,Unknown,2.66,3.16,0.0,3,65
117660020,Chi-Liang Liu,Unknown,2.85,11.34,-0.31,7,551
117662877,Zhili Feng,Unknown,2.88,9.24,-0.22,8,454
117696399,Jennifer Santoso,University of Tsukuba,1.98,0.37,2.46,6,149
117738485,Rishabh Rustogi,Unknown,1.08,1.15,0.0,4,49
11774695,Dara Bahri,Unknown,2.73,2.61,0.26,15,2587
11774802,Xu Sun,Unknown,2.47,3.23,0.06,50,8498
117867510,Larry Lansing,Unknown,2.93,7.96,-0.57,3,294
117872156,Fei Chen,Unknown,0.3,0.0,0.0,9,2149
11788397,Laurent Callot,Unknown,0.75,0.53,0.0,14,1308
117905559,Shu Zhao,Unknown,2.56,1.97,0.0,22,3610
117908148,Xiaojun Wan,Unknown,1.89,2.48,1.35,13,675
117934075,Cesare Aloisi,Unknown,1.07,1.51,0.0,7,492
117962087,Radhika Gaonkar,Unknown,2.64,2.37,-0.21,3,53
117967929,Jonathan Kobbe,Unknown,2.63,3.81,-0.21,7,123
11798271,Gyuwan Kim,Unknown,2.02,7.04,0.36,4,130
118011937,Catharine Youngs,Unknown,2.41,0.48,0.0,1,13
118025075,Anthony Brohan,Unknown,0.66,0.01,0.0,9,5379
11807593,Vivian Kazakova,Unknown,1.96,0.29,0.0,1,2
118114973,Bojia Lin,Unknown,1.31,0.09,0.0,2,6
118150711,Junwei Liang,Unknown,2.13,0.94,0.0,5,94
118164075,Huanpei Chen,Unknown,2.36,5.38,-0.21,5,89
118165838,Zhixing Tian,"Institute of Automation, Chinese Academy of Sciences",2.4,0.84,0.0,11,392
118168455,MengNan Qi,Unknown,1.15,1.79,0.0,3,53
118242121,Chaitanya Ahuja,Unknown,1.52,5.92,0.26,11,3672
118266343,Ilnam Park,Unknown,2.23,1.34,0.0,1,23
11832104,Ziru Chen,Unknown,2.06,3.63,4.66,7,222
118335789,Sarah Shoker,Unknown,0.97,0.01,0.0,6,14814
118358816,Qingyu Tan,Unknown,2.15,4.83,0.53,11,640
118362040,Casey Meehan,Unknown,2.54,3.33,0.0,6,138
11837188,Shriyash Upadhyay,Unknown,1.1,0.81,0.0,3,45
118440364,Jules Samaran,Unknown,1.03,0.09,0.0,5,790
11844404,Tsung-Yen Yang,Unknown,1.07,2.45,-0.21,11,391
118462870,Solomon Dworkin,Unknown,1.96,0.23,0.0,2,5
118463342,Patrick Mielke,Unknown,0.3,0.0,0.0,2,24
118541471,Jonay Trénous,Unknown,2.32,9.9,-0.26,3,224
118541778,Sree Rajagopal,Unknown,2.33,2.39,1.0,3,75
118558736,Ming Shen,Arizona State University,1.94,6.77,-0.17,5,494
118565563,Chongyang Gao,Unknown,2.4,3.08,1.08,10,262
118589510,Guneet Kohli,Unknown,0.94,0.4,0.0,5,66
118615918,Abigail Oppong,Independent Researcher,2.24,0.19,0.0,4,75
118683123,James Michaelov,Unknown,1.45,2.6,0.41,9,343
118691408,Junyeong Kim,Unknown,1.72,1.25,0.82,6,351
11869783,Torsten Scholak,Unknown,3.12,22.35,1.94,10,1330
118707418,Margaret Mitchell,Unknown,3.05,14.99,-0.09,8,1471
118738688,Nikita Mehandru,Unknown,2.4,0.99,1.0,3,52
118748006,M. Kilavuz,Unknown,0.52,0.1,0.0,2,19
118755749,Sarah Finch,Unknown,2.4,2.31,0.0,4,113
118790146,Rricha Jalota,Unknown,2.23,0.81,0.0,6,113
118801223,Elena Buchatskaya,Unknown,0.46,0.0,0.0,9,14151
118858967,Patrik Purgai,Unknown,2.84,7.31,0.0,1,58
118865912,Md Tawkat Islam Khondaker,Unknown,2.46,4.0,2.16,8,419
118917161,Shun Tsugita,Unknown,0.52,0.29,0.0,1,7
11894001,Petr Lorenc,Unknown,0.87,0.07,0.0,4,53
11898578,Spyros Raptis,Unknown,1.66,0.09,0.0,13,444
119025687,Thomas Bott,Unknown,0.78,0.6,0.0,1,4
119029130,Georgios Moschovis,Unknown,0.66,0.28,0.0,2,25
119050937,Domenic Donato,AssemblyAI,2.47,2.39,0.0,6,1395
119054303,William Dyer,"University of California, Davis",1.59,0.94,0.0,3,32
119093000,Etienne Manderscheid,Unknown,1.48,1.15,0.0,1,5
119119640,William Han,Carnegie Mellon University,1.56,1.22,1.0,5,71
119140047,Ivan Grishchenko,Unknown,0.59,0.0,0.0,6,1448
119144409,Catalina Barbu,Unknown,2.8,5.3,0.0,11,624
119152662,Edward Stiglitz,Unknown,2.5,2.45,0.0,7,251
119208875,Samuel Dahan,Unknown,0.89,0.87,0.41,8,136
119216375,Jonathan Yellin,Unknown,0.78,0.89,0.0,2,7
119240402,Sajad Sotudeh,Unknown,2.3,3.02,-0.21,6,208
119258238,Shan Chen,MGB,0.82,0.42,0.0,9,481
119265373,Guy Mor,Unknown,0.93,0.88,0.26,6,188
119289404,Elena Orlova,University of Chicago,1.35,2.61,0.0,4,149
119310638,Richard Csaky,Unknown,2.84,7.31,0.0,4,135
119338633,Reto Gubelmann,Unknown,2.27,3.12,0.26,6,79
119341078,A. Makanju,Unknown,0.77,0.02,0.0,2,14713
119361260,Shoya Yoshida,Unknown,1.29,1.45,0.26,1,26
119389860,Alicia Parrish,Unknown,2.5,6.24,0.76,14,4572
119407580,Rosy Southwell,Unknown,1.31,0.0,0.0,8,333
119431562,M. Willis Monroe,Unknown,1.38,0.34,0.26,9,558
119506198,Menglin Xia,Unknown,1.95,0.69,0.0,7,245
11955007,Zhengdong Lu,Unknown,2.75,26.86,-0.44,37,9308
11955114,Ziyao Lu,Xiamen university,2.74,3.22,-0.52,5,186
119553486,Aishika Chakraborty,Unknown,2.46,1.01,-0.21,3,78
119556335,A.E. Hauth,Unknown,0.33,0.0,0.0,2,1946
119564884,Tong Xiang,Osaka University,1.39,4.04,1.45,5,127
11956893,Tunga Gungor,Unknown,2.67,3.27,0.26,6,153
119582522,Gayatri Deshmukh,Unknown,1.98,0.35,0.0,7,104
119585914,Huikai Chua,Unknown,0.82,0.0,0.0,0,0
119589376,Carlos Aguirre,Kansas State University,2.09,5.07,-0.21,8,275
119603124,Aida Davani,University of Southern California,2.8,5.68,-0.33,11,685
119609682,Amanda Askell,Unknown,2.12,3.71,5.63,18,94358
11963742,Kianté Brantley,Unknown,2.35,1.84,0.44,11,849
119640649,Jason Wei,Unknown,2.51,8.34,3.25,25,32882
119659229,Peter West,University of Washington,2.75,6.29,0.9,21,3249
11968742,Tanya Bowden,Unknown,2.44,1.35,0.0,2,17
119700184,Robert Wolfe,Unknown,2.81,11.4,0.26,21,1229
119700639,Botian Shi,Unknown,1.9,1.7,0.0,22,1893
119718473,Qiannan Zhang,Unknown,0.94,1.35,0.0,9,345
11975554,Kai-Siang Ang,Unknown,2.76,4.81,-0.31,2,240
119797486,Fiona Ryan,Georgia Institute of Technology,1.13,0.9,1.0,9,2082
119804885,Takumi Ito,Langsmith Inc,1.73,0.89,0.44,9,463
119855034,Austin Huang,Unknown,1.6,4.55,0.0,3,1832
119858636,Jianyu Xu,Unknown,3.12,8.98,3.12,4,208
119869488,Grusha Prasad,Unknown,3.43,10.19,0.18,7,622
119870058,Jemma König,Unknown,0.72,0.25,0.0,2,13
119873627,Jingjie Yi,Unknown,2.89,4.34,0.44,10,579
119880716,Vivek Kulkarni,Unknown,2.07,2.5,-0.21,2,99
119883591,Jiale Yu,Unknown,0.83,0.34,0.0,4,74
119886036,Hebi Li,Unknown,2.11,0.29,0.0,4,47
119889381,Julien Romero,Unknown,1.95,0.5,0.0,4,126
119890891,Changxi Zhu,Unknown,1.93,1.72,-0.31,8,249
119893588,Arik Reuter,Unknown,1.54,0.12,0.0,4,60
119895609,Nuo Chen,Unknown,1.39,2.15,0.82,15,618
119902504,Saadia Gabriel,Unknown,2.37,18.53,0.14,11,2693
119913198,Wongyung Kim,Unknown,2.47,2.0,0.0,1,16
119918316,Yu Wang,Samsung Research America,2.93,15.87,-0.45,12,669
119942558,Raúl Vázquez,University of Helsinki,1.86,0.84,0.0,8,251
11997005,Jordan Swartz,Unknown,2.47,0.8,0.0,3,115
119988676,Iva Vukojević,Unknown,0.79,0.67,0.0,2,77
120031753,Dimitris Dimakopoulos,Unknown,1.32,2.31,1.0,2,31
12003640,John Pate,Unknown,1.94,0.19,0.0,7,214
120064613,Cuk Tho,Unknown,1.49,0.61,2.16,6,161
120076217,Ho-Chun Chang,Unknown,2.71,5.05,0.0,9,293
120077253,Aina Soler,Unknown,2.36,2.55,0.0,7,179
12009223,Shangyu Xie,Unknown,1.91,2.01,0.59,9,229
120095791,Ling-ling Liu,Unknown,1.51,6.26,0.71,7,206
120097334,Kaitao Zhang,Unknown,2.5,1.01,0.44,5,127
12016940,Yuchen Lu,Unknown,2.28,0.65,0.0,8,504
120174856,Aleksandra Piktus,Unknown,2.12,3.25,0.2,16,1927
12019342,Xinlan Yang,Unknown,1.83,0.06,0.0,8,198
120203687,Arnav Kapoor,Unknown,1.25,1.22,0.0,4,125
120209444,Sujith Ravi,Unknown,2.69,10.54,0.36,11,1557
120241560,Heng Wang,Unknown,2.75,4.06,-0.21,35,4304
120246321,Junchen Zhao,Unknown,1.44,1.52,0.0,5,74
120247189,Pascal Vincent,"Mila, Université de Montréal",2.31,1.84,0.0,21,23232
120272188,Ivan Smurov,Unknown,2.65,2.42,0.44,5,155
120296402,Seung-Jae Shin,Unknown,1.22,1.43,0.0,10,519
120309652,Vinay Shashidhar,Unknown,2.33,1.01,0.0,3,40
120317586,Ivana Kvapilíková,Unknown,1.9,2.94,-0.37,4,99
120375930,Magzhan Gabidolla,Unknown,2.16,0.75,0.0,6,106
120376563,Hans Hanley,Unknown,2.26,2.02,0.41,8,200
120396713,Nathan Wasserman,Unknown,2.57,1.71,0.0,6,184
12040998,Xiangkun Hu,Unknown,2.09,0.94,0.71,8,247
12041716,Xiruo Ding,Unknown,1.59,1.5,0.44,8,171
120419790,Jos Rozen,Naver Labs Europe,1.48,0.64,1.45,11,6412
120427046,Dou Hu,University of Chinese Academy of Sciences,2.4,8.73,1.47,9,599
120434407,Minki Kang,Unknown,2.54,2.29,0.59,12,595
120436437,Xinnian Liang,Unknown,1.52,2.24,0.08,10,433
120441491,Md Rashad Al Hasan Rony,Unknown,1.84,2.66,0.44,9,205
120447215,Daria Bakshandaeva,Unknown,1.02,1.0,0.26,5,74
120448610,Piper Armstrong,Brigham Young University,2.42,0.81,-0.21,2,28
120466767,Sidsel Boldsen,Unknown,2.06,0.67,0.0,3,22
120494256,Mauro Schilman,Unknown,2.28,0.8,0.0,3,81
120527265,Chenming Tang,Unknown,1.52,0.19,0.0,1,1
120534547,Nikolas Breitkopf,Unknown,2.45,1.89,0.0,2,98
120550181,Vered Cohen,Unknown,3.3,13.45,3.58,3,291
120570379,Stephanie Schoch,Unknown,1.71,1.73,1.24,5,123
120572033,Tingxuan Chen,Unknown,1.98,0.24,0.0,2,13
120590817,Jack FitzGerald,Amazon.com,2.74,3.68,1.45,7,332
120597403,Saleh Almohaimeed,Unknown,2.13,0.57,0.0,2,5
120607997,Quan.Z Sheng,Unknown,0.63,0.17,0.0,17,1586
120618881,Spyros Matsoukas,Unknown,2.1,1.72,-0.21,28,2645
120624606,Yujian Gan,Unknown,1.91,5.8,1.15,5,390
120639804,Wenhao Liu,Unknown,2.11,3.95,1.55,12,794
12064357,Zhao-Ying Xu,Unknown,2.66,3.02,-0.21,6,176
120673239,Leo Born,Unknown,2.53,1.88,0.26,5,72
120680628,Chaohong Lu,Unknown,0.89,0.75,0.0,4,61
120688457,Hwisang Jeon,Unknown,3.08,13.47,-0.42,5,340
120722271,Pratyay Banerjee,Arizona State University,1.95,3.92,-0.26,17,840
120727446,Yubei Xiao,Unknown,1.29,1.94,0.0,6,209
120727449,Yuxin Xiao,Unknown,2.23,6.35,1.08,7,470
120738202,Hengguan Huang,Unknown,1.47,0.75,2.0,4,77
120751934,Baeseong Park,Unknown,1.32,1.32,0.14,8,341
120777041,Shrey Desai,Facebook,2.25,10.35,0.24,10,544
120783624,Defu Cao,Unknown,2.28,0.31,0.0,11,1406
12078832,Egon Loebner,Unknown,2.64,0.58,0.0,10,448
120801533,Vivian Lai,Unknown,2.53,1.98,0.91,11,1236
120809546,Jianfeng Liu,Unknown,0.52,0.08,0.0,4,76
120838645,Tejas Gokhale,"University of Maryland, Baltimore County",2.02,3.51,-0.26,15,724
120847936,Marko Rajnovic,Unknown,0.52,0.14,0.0,1,15
120861776,Melissa Hall,Meta,3.12,14.3,1.88,7,354
120873790,Koustava Goswami,Unknown,1.62,0.67,0.82,9,256
120896895,Cen Chen,Unknown,2.48,3.61,-0.21,10,409
120897486,Anwen Hu,Alibaba Group,1.93,2.42,1.47,16,2248
120922944,Letizia Tomada,Unknown,2.83,4.5,0.0,2,68
120930931,Chien-Sheng Wu,Unknown,2.34,8.43,3.08,20,1066
120932246,Jialong Tang,Unknown,2.95,7.6,0.59,2,303
120957635,Colby Horn,Unknown,2.79,14.34,-0.26,1,149
120963738,Chenchen Ye,Unknown,0.72,0.22,0.0,3,97
121003684,Maria Teleki,Unknown,1.06,1.27,0.41,2,21
121010486,Jason Fries,Unknown,1.52,0.1,0.0,12,657
121011351,Salman Avestimehr,Unknown,1.82,2.17,0.0,29,3913
121022966,Xinyue Chen,Carnegie Mellon University,3.1,20.13,-0.02,4,761
121034666,Mohammed Khalilia,Unknown,2.66,4.03,-0.21,13,1078
121083081,Yinpeng Guo,Unknown,0.51,0.12,0.0,4,130
121103861,Marjan Albooyeh,Unknown,1.32,3.95,0.0,4,81
12116302,Yuxia Wu,Unknown,0.33,0.0,0.0,8,346
121214169,Roberta Moore,Unknown,2.27,2.41,0.0,3,52
121240779,Yi Huang,Unknown,1.43,0.93,-0.21,37,8621
121243468,Nikhil Rasiwasia,Unknown,2.01,1.13,0.0,3,30
121244853,Mikolaj Morzy,Unknown,2.29,0.77,0.0,4,49
121254633,Shahar Katz,Unknown,1.85,3.51,2.46,3,51
121316873,Manos Fergadiotis,Unknown,2.85,11.67,-0.06,13,1073
121320719,Qinjin Jia,Unknown,1.68,0.65,0.41,7,138
121330168,Yongchang Hao,Unknown,2.61,1.86,0.0,9,220
