author_id,author_name,coauthor_average_h_index
1732855,Radu Timofte,4.67
1732885,Thomas Fang Zheng,4.6
1733013,Gopalan Nadathur,1.0
1733034,Gina-Anne Levow,0.0
1733049,Eneko Agirre,2.96
1733174,Alexander Mehler,3.0
1733290,Volker Markl,1.0
1733303,Frank Schweitzer,0.25
1733356,Girish Chowdhary,6.67
1733593,James R. Curran,2.9
1733702,Matthew Walter,11.5
1733726,Matan Mandelbrod,0.0
1733928,Roberto Navigli,2.89
1733933,Marcin Junczys-Dowmunt,3.75
1734174,Mitchell Marcus,2.0
1734175,Huimin Cui,0.0
1734231,Esther Goldbraich,1.25
1734246,Eyal Shnarch,3.03
1734279,Boualem Benatallah,1.0
1734293,E. Linden,0.0
1734707,Kathleen McCoy,1.25
1734731,Ponnurangam Kumaraguru,1.9
1734743,Liansheng Zhuang,0.5
1734868,Mikio Nakano,0.8
1734904,Asif Ekbal,2.18
1734970,Dominic Telaar,2.5
1734989,Shiva Sundaram,0.33
1735073,Steven Fincke,1.5
1735081,Andrew Turpin,3.0
1735128,Boi Faltings,3.3
1735131,Sameer Pradhan,3.45
1735228,Bianca Zadrozny,4.0
1735272,Walter Daelemans,0.75
1735299,Xin Geng,1.75
1735412,Nirmal Asokan,1.0
1735421,Massimo Nicosia,5.25
1735422,Zhiguo Gong,1.33
1735475,Yllias Chali,1.5
1735500,Corentin Ribeyre,1.71
1735666,Vincent Claveau,1.0
1735736,Eva Hajicová,0.0
1735767,Margaret Fleck,3.5
1735962,Aixin Sun,2.75
1736021,Raymond Ng,4.57
1736049,Bonnie Webber,3.26
1736067,Isabelle Augenstein,3.3
1736107,Zhiyi Ma,7.76
1736334,Adam L. Buchsbaum,3.0
1736447,Martin Vechev,1.0
1736448,Ryo Ishii,2.82
1736450,Minh Luan Nguyen,1.67
1736464,Mahmoud Khademi,3.42
1736467,ChengXiang Zhai,3.12
1736513,Stefan Wermter,0.0
1736546,Doina Caragea,4.0
1736632,Jiliang Tang,1.21
1736641,Evangelos Milios,0.0
1736651,Sergey Levine,5.33
1736727,Kai Yu,2.4
1736744,Alon Itai,6.0
1736763,Thierry Poibeau,2.38
1736799,Martin Chodorow,1.89
1737047,Constantine Lignos,3.05
1737207,Anders Björkelund,0.8
1737216,Jan Marco Leimeister,1.25
1737218,Liang Lin,2.81
1737250,Douglas Oard,3.05
1737285,Radu Soricut,0.36
1737522,Petko Georgiev,0.24
1737555,Matthieu Geist,2.5
1737616,Diane Litman,1.62
1737705,Lynda Tamine,0.0
1737850,Xiang Li,3.66
1737880,M. Masseroli,0.29
1737901,Junichi Tsujii,1.75
1737902,Javed Aslam,1.33
1737918,Jeffrey Cohn,2.5
1738076,Hejiao Huang,4.5
1738205,Ivan Oseledets,0.7
1738307,Gautam Kunapuli,2.8
1738536,Jimeng Sun,2.71
1738550,Hung-Yu kao,0.5
1738703,Ralph Ewerth,1.2
1738732,Xianghua Ying,1.0
1739099,Joel Tetreault,3.52
1739186,Taylor Cassidy,5.22
1739258,Jianqing Zhu,2.33
1739309,Ioana Manolescu,1.0
1739326,Elmar Nöth,0.33
1739581,John Lafferty,2.71
1739816,Dit-Yan Yeung,2.0
1740042,L. Raedt,0.4
1740190,Romaric Besançon,1.0
1740202,Akshar Bharati,0.5
1740222,Wee Lee,5.5
1740249,Xifeng Yan,4.58
1740276,Cyril Allauzen,2.67
1740298,Isabelle Tellier,1.0
1740397,Mark Gales,1.27
1740418,Kyle Rawlins,5.1
1740538,Isaac Kohane,2.5
1740572,Ashish Anand,2.0
1740595,Dimitris Papailiopoulos,1.2
1740721,Florian Metze,4.65
1740765,Yoram Singer,11.0
1740865,Masatoshi Yoshikawa,0.17
1740893,Richard McCreadie,1.31
1741056,Amarda Shehu,0.0
1741101,Oren Etzioni,5.09
1741104,Jun Gao,2.92
1741126,Steven C.H. Hoi,5.41
1741283,Regina Barzilay,5.28
1741330,Kee-Eung Kim,1.4
1741392,Carlotta Domeniconi,1.0
1741426,Patrick Gallinari,2.62
1741453,Aron Culotta,1.0
1741518,Frank Drewes,0.0
1741521,Fengyuan Xu,2.4
1741702,Amir Saffari,1.0
1741868,Shima Gerani,4.0
1741889,Nicolas Pécheux,2.33
1741922,Rita Cucchiara,0.0
1741992,Stephen Helmreich,0.0
1742056,Lars Ahrenberg,1.0
1742090,Manil Maskey,0.18
1742235,Sergey Nikolenko,0.9
1742322,Marek Reformat,0.0
1742458,Núria Bel,1.0
1742535,Xintao Hu,0.0
1742573,Tong Zhao,5.21
1742659,Driss Matrouf,0.2
1742688,Hugo Escalante,2.25
1742722,Chng Siong,1.46
1742723,Akitoshi Okumura,0.0
1743043,Markus Strohmaier,1.33
1743045,Shimon Ullman,2.0
1743210,Quinn Snell,1.17
1743232,Eran Yahav,12.0
1743292,Matthew Geller,1.0
1743469,Qiaozhu Mei,1.22
1743527,Ken-ichi Kawarabayashi,2.5
1743582,Kai-Uwe Kühnberger,0.0
1743621,Gianni Barlacchi,3.33
1743628,Carla Umbach,1.0
1743642,Nathalie Japkowicz,4.0
1743722,Douwe Kiela,5.66
1743895,Thierry Declerck,0.0
1743920,Gunhee Kim,3.0
1743922,Pablo Piantanida,2.29
1743985,Sen Yoshida,0.8
1744179,Ming-Wei Chang,7.87
1744313,Lance A. Ramshaw,4.33
1744468,Yi-Dong Shen,4.5
1744547,Xiaolei Huang,2.0
1744651,Anca Dumitrache,1.5
1744669,Udo Hahn,1.6
1744675,Djallel Bouneffouf,0.86
1744699,Mohamed Nadif,1.0
1744726,Cathy Wu,0.0
1744734,Sungjin Lee,6.13
1744800,Vern Paxson,4.0
1744846,Jeffrey Bigham,4.88
1745056,Shuguang Cui,3.3
1745131,Stephanie Seneff,1.0
1745226,Walid Magdy,1.0
1745229,Hernisa Kacorri,1.0
1745330,Wookhee Min,0.33
1745331,Lee-Feng Chien,0.0
1745337,Lora Aroyo,1.33
1745366,Doug Beeferman,1.5
1745406,Shouxun Lin,9.0
1745475,Ayman Alhelbawy,3.0
1745524,Tim Althoff,2.85
1745546,Meng Chen,1.27
1745572,Yossi Matias,3.09
1745631,Vangelis Karkaletsis,0.2
1745678,Rohan Kshirsagar,3.0
1745683,Dirk Padfield,1.38
1745798,Barbara Eugenio,0.74
1745899,Chris Dyer,5.56
1746017,Gregory Grefenstette,0.0
1746034,Lise Getoor,3.12
1746093,Abhijit Mishra,1.43
1746165,Pierre Lison,1.0
1746326,Behrang Zadeh,2.0
1746371,Ruslan Mitkov,1.0
1746416,Soujanya Poria,2.39
1746466,Amos Azaria,4.5
1746545,Marián Simko,1.0
1746594,Jing Jiang,2.75
1746610,Dhruv Batra,3.95
1746662,David Sontag,1.75
1746678,Shinji Watanabe,2.51
1746697,Stephen Ranshous,2.0
1746733,Manolis Koubarakis,0.0
1746807,Dan Jurafsky,4.78
1746841,Nicolas Usunier,6.5
1746914,Sinno Pan,3.31
1746922,Jingxuan Han,3.4
1746959,Lun-Wei Ku,0.98
1747018,Richong Zhang,1.67
1747097,Girish Palshikar,1.42
1747182,Sven Schmeier,1.0
1747327,Anil Vuppala,1.0
1747395,Kotaro Funakoshi,1.18
1747560,Guandong Xu,1.5
1747648,William Schuler,2.46
1747703,Matt Huenerfauth,1.0
1747736,Sabine Janzen,0.5
1747752,Johannes Fürnkranz,1.0
1747771,Matthew Lease,4.0
1747784,Alexander Gelbukh,4.83
1747801,Ehud Rivlin,1.25
1747849,Ivan Vulic,5.02
1747893,Mirella Lapata,4.59
1747909,Hod Lipson,4.0
1747954,Elizabeth Bratt,2.75
1748036,Chen Wu,1.0
1748039,Erwin Marsi,1.0
1748051,Gökhan Tür,2.31
1748081,Rohini Srihari,1.0
1748118,Jeff Bilmes,1.6
1748169,Kuansan Wang,0.4
1748238,Koldo Gojenola,3.0
1748257,Achim Rettinger,1.0
1748501,Claire Cardie,4.89
1748557,Paul Smolensky,5.06
1748668,Zhichun Wang,0.67
1748796,Linfeng Song,4.22
1748824,Christian Igel,2.6
1748955,Ricky Ho Yin Chan,3.25
1748977,Philipp Cimiano,1.35
1749003,Stan Matwin,0.0
1749194,Collin Baker,2.0
1749200,Starr Roxanne Hiltz,0.0
1749221,René Quiniou,0.0
1749272,Ziyu Guan,4.67
1749327,Amaury Habrard,2.0
1749353,Bhavya Kailkhura,0.57
1749378,Ad Feelders,1.0
1749477,Pengjie Ren,2.17
1749506,Guy Broeck,1.0
1749558,Masayuki Asahara,3.5
1749657,Dinh Phung,3.71
1749660,Wei-Yun Ma,2.2
1749833,Ray Ptucha,1.4
1749837,Eugene Charniak,2.67
1749989,Zhenhua Ling,3.05
1750105,Elena Baralis,5.67
1750274,Jie Gao,3.67
1750315,Isaac Okada,2.5
1750554,Sriram Venkatapathy,2.56
1750647,Sudip Kumar Naskar,1.67
1750652,Jonathan Berant,5.62
1750703,Ido Guy,1.67
1750769,Ryan Cotterell,5.15
1750924,Demetri Terzopoulos,1.3
1751019,Zhiding Yu,2.73
1751070,Rajen Subba,4.95
1751116,Kohji Dohsaka,1.0
1751139,Vibhu Mittal,2.0
1751188,Atro Voutilainen,2.75
1751245,Jan Amtrup,0.0
1751287,Charles Clarke,3.0
1751341,Gunu Jho,0.0
1751348,Tobias Scheffer,0.0
1751476,Xiaohui Zeng,1.67
1751511,Oliver Ferschke,8.33
1751538,Srikanta Bedathur,0.0
1751591,Gerhard Weikum,1.73
1751762,Yoshua Bengio,5.29
1751765,Ulf Krumnack,0.0
1751798,Steve Zdancewic,0.33
1751802,Karl Aberer,2.12
1751914,David Carmel,1.5
1751960,Tian-ming Wang,4.33
1752017,Thomas Gottron,1.0
1752041,Changyou Chen,2.11
1752093,Steffen Staab,1.0
1752197,Siddhartha Srinivasa,1.0
1752264,David Bindel,1.67
1752326,Bonnie Dorr,1.44
1752370,Myung-Gil Jang,1.0
1752407,Peter A. Heeman,3.0
1752430,Ion Androutsopoulos,2.78
1752590,Chang-Tien Lu,1.75
1752755,Paul Vozila,0.38
1752757,Zijiang Yang,3.57
1752875,Yelong Shen,6.42
1752913,Mihalis Nicolaou,0.0
1752952,Koiti Hasida,0.67
1753096,Weiran Xu,2.47
1753135,Ansgar Scherp,1.0
1753210,Trevor Darrell,4.13
1753278,Rajiv Ratn Shah,0.92
1753344,Maosong Sun,3.05
1753415,Martin Volk,2.43
1753529,Ruifeng Xu,2.22
1753580,Ahmet Cüneyd Tantug,0.0
1753624,Clément Pillias,1.75
1753931,Shai Erera,2.59
1753946,Kyriakos Mouratidis,1.0
1754057,Mitra Mohtarami,4.36
1754166,Sung-Hyon Myaeng,1.5
1754372,Vaclav Petříček,1.67
1754386,Hideto Kazawa,2.0
1754497,Slav Petrov,5.34
1754500,Xingwei He,4.1
1754580,Armelle Brun,0.25
1754662,K. Lopez,0.29
1754680,Michael Elhadad,5.0
1754682,Bahar Salehi,7.0
1754926,Michele Catasta,1.91
1754970,Vagelis Hristidis,1.0
1755162,Philipp Koehn,3.73
1755187,Paulo Cavalin,0.25
1755274,Jon Atle Gulla,0.73
1755311,Simon Krek,5.82
1755321,Xiaodong Shi,1.5
1755408,Manuel Moussallam,0.67
1755465,Dani Yogatama,6.91
1755585,Julien Velcin,0.0
1755618,William Sethares,2.0
1755651,Julia Kiseleva,3.06
1755680,Shin-ichi Minato,2.5
1755741,Graeme Blackwood,2.25
1755765,Dmitry Ilvovsky,0.0
1755797,Susannah Paletz,1.0
1755919,Anh Tuan Luu,2.64
1755938,Naren Ramakrishnan,1.67
1756038,Prakash Ishwar,1.05
1756193,Lesly Miculicich,2.5
1756303,Julian Schamper,3.5
1756333,Jingyang Li,2.64
1756337,Malte Nuhn,2.33
1756438,Suresh Manandhar,1.6
1756449,Laura Wynter,0.0
1756567,Liang-Chih Yu,1.45
1756982,Alessandro Cucchiarelli,1.0
1757166,Kenji Sagae,4.25
1757254,Evelyn Duesterwald,1.0
1757320,Konstantine Arkoudas,4.25
1757518,Srinivasan Sengamedu,1.17
1757683,Vadim Sheinin,4.4
1757708,Victor Lavrenko,1.67
1757921,Rogier Dalen,1.5
1758106,Dayne Freitag,4.17
1758237,Ding-Xuan Zhou,1.0
1758285,Kazushige Ouchi,0.2
1758353,Derek Wong,2.92
1758440,Leo Wanner,3.33
1758528,Pavel Pecina,0.67
1758530,Zhenbiao Chen,3.0
1758555,Fabio Ciravegna,1.42
1758652,Yu Su,3.5
1758909,Wei-Shinn Ku,0.0
1759037,João Paulo Papa,0.0
1759094,Mingfei Gao,13.0
1759302,Eleni Miltsakaki,2.46
1759369,Ossama Emam,4.0
1759422,Veselin Stoyanov,8.26
1759536,Tsung-Ting Kuo,1.0
1759551,Nachum Dershowitz,0.0
1759583,Taraka Rama,1.0
1759658,Daochen Zha,0.4
1759771,Ceren Budak,5.5
1759772,Hoifung Poon,4.16
1759787,D. Cheriton,5.33
1759899,Cornelia Fermüller,0.33
1759997,Hansu Gu,0.0
1760185,Minyi Zhao,1.0
1760291,Chitta Baral,1.39
1760443,Ander Barrena,5.17
1760581,Zhengtao Yu,2.67
1760686,Chikara Hashimoto,1.6
1760723,Avinesh P.V.S,4.0
1760762,Benjamin C. M. Fung,2.83
1760825,P. K. Srijith,3.67
1760868,Mihai Surdeanu,2.29
1760871,Aaron Courville,3.14
1761110,Changxuan Wan,0.2
1761263,Fabian Triefenbach,1.4
1761581,Manny Rayner,0.75
1761642,Jinguang Zheng,4.25
1761739,Judith Klavans,1.62
1761756,Robert Farrell,3.0
1761880,Aria Haghighi,7.6
1761961,Xinwen Hou,1.5
1761997,Hyoung-Gyu Lee,1.6
1762110,Matthew Gormley,3.76
1762398,Stefan Jänicke,2.5
1762478,Zilong Wang,3.08
1762582,Magdalena Wolska,2.8
1762615,Enav Weinreb,3.6
1762744,Andreas Stolcke,1.29
1762757,Roi Reichart,4.43
1762766,Meihuizi Jia,1.57
1762890,Alun Preece,3.33
1762901,Sune Darkner,3.67
1763082,Euijai Ahn,1.33
1763241,Yassine Lassoued,1.29
1763245,Xiaoguang Han,2.5
1763295,Josh Tenenbaum,2.25
1763338,Martin Rajman,1.0
1763395,Kirill Levchenko,4.0
1763402,Yubo Chen,2.09
1763509,Xuzhong Wang,2.43
1763608,Chris Callison-Burch,3.79
1763949,Yancui Li,2.5
1763978,Marc Najork,2.0
1764004,Naoaki Okazaki,2.37
1764160,Carsten Eickhoff,2.0
1764192,Rens Bod,2.0
1764265,Ebrahim Kazemzadeh,0.0
1764288,Chunfa Yuan,5.33
1764420,E. Mencía,1.0
1764476,Britta Wrede,1.5
1764969,Ping Wang,1.33
1765130,Renuka Sindhgatta,0.81
1765218,Wenjun Peng,1.75
1765329,Taku Kudo,2.0
1765407,George Konidaris,0.0
1765540,Sergey O. Kuznetsov,0.0
1765713,Tunga Güngör,1.67
1765829,Panayiotis Georgiou,2.44
1765892,Ian Lane,3.0
1765951,Maksims Volkovs,0.33
1766240,Claudio Pinhanez,0.25
1766300,Christian Schallhart,1.33
1766362,A. Pozo,0.0
1766588,Martin Ester,1.0
1766595,Noam Slonim,2.57
1766853,Zhengzhang Chen,1.29
1767234,Georgios Alexandridis,0.0
1767307,Hiyan Alshawi,1.38
1767336,Annie Louis,4.56
1767368,Elena Bárcena,0.0
1767378,Chunming Hu,0.91
1767476,Dittaya Wanvarie,0.0
1767482,Francois Luus,3.0
1767493,Jacopo Staiano,3.53
1767521,Xipeng Qiu,3.65
1767748,A. Terrel,0.6
1767795,Korbinian Riedhammer,0.4
1768057,Minsuk Kahng,0.31
1768065,Yusuke Miyao,2.04
1768070,Simon See,3.94
1768109,Howard Turtle,1.0
1768120,Tony Jebara,6.6
1768624,Milica Gasic,5.83
1768754,Kentaro Torisawa,1.88
1768799,Youzheng Wu,3.91
1769530,Raju Bapi,2.0
1769629,Candace A. Kamm,4.0
1769736,Xilun Chen,7.72
1769788,Khoa Luu,0.0
1769861,Krishnaram Kenthapadi,0.83
1769888,Sophie Rosset,0.0
1769894,Stergos Afantenos,2.25
1770016,I. Alsmadi,0.84
1770124,Sunita Sarawagi,1.77
1770205,Adriana Kovashka,1.5
1770311,Kevin Ashley,1.0
1770312,Stefan Scherer,2.11
1770316,Paul S. Jacobs,1.0
1770641,Hyopil Shin,2.0
1770654,Shifeng Liu,0.8
1770731,Donna K. Byron,4.0
1770745,Partha Niyogi,1.0
1770962,Alon Halevy,5.82
1771118,John Wieting,6.7
1771202,Linmei Hu,3.93
1771298,Daniel Zeman,0.75
1771307,Manzil Zaheer,2.81
1771561,Masud Moshtaghi,0.4
1771718,Luísa Coheur,1.45
1771725,Shixiang Lu,3.0
1772142,Jean Gallier,3.67
1772206,Husrev Taha Sencar,2.8
1772326,Shirish Shevade,0.33
1772337,Rich Radke,3.67
1772481,Qingliang Miao,4.0
1772598,Nitisha Jain,2.33
1772625,Eric Ringger,2.38
1772691,Arantxa Otegi,4.4
1772722,Hubie Chen,2.0
1772839,Alípio Jorge,3.0
1772891,Elena Cabrio,1.62
1772992,Martin Boeker,1.0
1773121,Markus Gärtner,0.57
1773235,Fu Wang,0.88
1773275,Beat Gfeller,1.0
1773435,Xiaobing Sun,3.0
1773749,Jan Kleindienst,1.0
1774019,Cristian Danescu-Niculescu-Mizil,3.17
1774304,Lidia Chao,3.08
1774467,Thiago Pardo,1.0
1774780,Yilin Shen,4.5
1774797,Fanyang Meng,1.29
1774936,Siliang Tang,2.6
1774986,Adam Jatowt,1.57
1775245,Matthias Paulik,1.9
1775270,P. Tafti,0.31
1775376,Hari Sundaram,1.0
1775511,Meeyoung Cha,4.44
1775524,David Konopnicki,2.61
1775738,Zhuoye Ding,2.23
1775745,Afsaneh Fazly,1.8
1775800,HIroshi Okuno,2.0
1776014,Ce Zhang,2.81
1776280,Vijil Chenthamarakshan,3.0
1776295,Khalid Benabdeslem,1.0
1776581,Shiliang Zhang,1.71
1776596,Thomas Gschwind,0.17
1776599,Jenna Kanerva,3.53
1776721,Stephen Mussmann,2.79
1776729,Vanessa Sandrini,2.0
1776903,Weiming Lu,1.61
1776940,B. Cambazoglu,0.0
1776969,Goce Trajcevski,1.0
1776993,Yael Ravin,1.0
1777025,Jiafeng Guo,2.18
1777107,Rainer Gemulla,2.82
1777140,Subhabrata Mukherjee,5.75
1777152,Kanad K. Biswas,0.0
1777642,Liangcai Gao,1.0
1778523,Lluís Padró,2.0
1778666,Frank Fischer,4.33
1778839,Laurent Charlin,2.71
1778896,Salim Jouili,1.0
1778899,Jason Chang,0.48
1779056,Gregory Coppola,6.0
1779078,Virach Sornlertlamvanich,0.0
1779119,Laura Chiticariu,1.2
1779129,Shu Liu,1.0
1779225,Manaal Faruqui,2.05
1779453,Le Song,2.38
1779548,José Fonollosa,3.5
1779597,Samuel Rönnqvist,1.17
1779671,Dorsa Sadigh,2.0
1779692,Gregory Wornell,0.2
1780015,V. Sa,0.0
1780130,Manoj Kumar,2.25
1780137,Dimitrios Dimitriadis,3.38
1780245,Lukás Zilka,0.2
1780343,Arnau Ramisa,1.62
1780393,Yannis Panagakis,0.0
1780486,Kristiina Jokinen,0.5
1780531,Daniel Weld,6.83
1780546,Kevin Patel,1.88
1780629,Alice C. Parker,1.0
1780690,Baolin Peng,4.07
1780738,Xiaowang Zhang,1.06
1780779,Torsten Zesch,3.0
1780892,S. Ghemawat,0.68
1780941,Wouter Weerkamp,3.0
1780951,Debadeepta Dey,5.0
1781062,Ian Harris,1.0
1781188,Kurt Konolige,3.0
1781242,Abhinav Shrivastava,0.55
1781292,Salim Roukos,2.49
1781317,Eser Kandogan,2.0
1781409,David Reitter,4.14
1781574,Chin-Yew Lin,4.27
1781790,Hans Uszkoreit,1.3
1781885,Houfeng Wang,4.98
1781996,Pearl Pu,1.6
1782032,Patrizia Paggio,0.0
1782042,Nikos Deligiannis,0.0
1782178,Sabine Buchholz,1.0
1782457,Hirohiko Nisimura,0.0
1782486,Paroma Varma,5.6
1782522,Paola Velardi,0.67
1782552,Sylvain Lamprier,2.28
1782589,Vaibhava Goel,0.83
1782658,Kristina Lerman,1.0
1782712,Paul Morarescu,2.75
1782755,Josef Sivic,3.0
1782798,Oliver Lemon,2.85
1782807,Aravind Ganapathiraju,0.56
1782853,Mark Dredze,3.77
1782969,Shuohui Chen,7.9
1782998,Dongliang Xie,2.0
1783040,Yoshiyasu Takefuji,4.5
1783184,Ece Kamar,4.29
1783267,Fadi Biadsy,1.0
1783281,Daniel Khashabi,1.49
1783393,En-Shiun Annie Lee,2.57
1783468,Stephan Mandt,0.0
1783500,Susan Windisch Brown,4.39
1783566,Bevan Koopman,2.0
1783611,Kiyotaka Uchimoto,1.08
1783635,Alexander Rudnicky,5.4
1783667,Inderjit Dhillon,1.14
1783839,Katrin Kirchhoff,3.35
1783941,Yasemin Altun,5.17
1783949,Sakriani Sakti,3.36
1784037,Thorsten Brants,0.0
1784150,Perouz Taslakian,1.0
1784172,Danilo Croce,1.8
1784263,Yafeng Yin,0.0
1784500,Yezhou Yang,2.76
1784537,Laetitia Papaxanthos,6.25
1784639,Nirmalie Wiratunga,0.0
1784682,Trevor Hastie,1.0
1784711,Alexandros Kalousis,0.0
1784777,Mehrnoosh Sadrzadeh,2.4
1784800,Christina Lioma,2.46
1784851,Tara Sainath,2.0
1784914,Alon Lavie,3.61
1784981,Dirk Krechel,1.0
1784988,Kam-Fai Wong,3.59
1785083,Michael Lyu,5.54
1785173,German Rigau,2.33
1785252,Abhishek Sharma,4.0
1785259,Jungyun Seo,0.75
1785364,Ruchi Mahindru,3.83
1785413,Alan McCree,3.8
1785439,Gintare Grigonyte,9.0
1785513,Akira Utsumi,0.0
1785622,Jin-Dong Kim,2.0
1785703,Hadi Amiri,4.43
1785762,Xiaofei Xu,1.8
1785787,Jieyu Lin,1.0
1785901,Sarvnaz Karimi,1.91
1785922,Yuexian Hou,1.84
1785978,Tanuja Ganu,1.52
1786137,Çağatay Demiralp,0.0
1786218,Constantin Orasan,1.38
1786259,Sergey Brin,0.2
1786267,Ruihai Dong,2.22
1786321,Emilia Farcas,3.83
1786338,Seong-Bae Park,1.0
1786362,Christophe Cerisara,1.33
1786384,Zhiwei Guan,3.4
1786389,Edoardo Mosca,1.67
1786504,Jochen Weerdt,0.86
1786516,Liangli Zhen,2.4
1786843,Amir Globerson,4.43
1786863,Qingyun Wang,3.64
1786871,Hongzhi Li,3.44
1786911,A. Gispert,3.86
1786917,Markus Saers,2.0
1787044,Vikram Pudi,2.0
1787195,Cosmin Munteanu,1.0
1787198,Viviana Patti,0.92
1787226,Gakuto Kurata,3.5
1787332,Stanislas Dehaene,4.4
1787417,Jithendra Vepa,0.0
1787607,José García,2.5
1787682,Henghui Zhu,6.19
1787729,Sunghun Kim,2.5
1787752,Rodica Potolea,0.25
1787819,Willem Zuidema,3.5
1787971,Tomasz Kajdanowicz,0.7
1787977,Hanieh Deilamsalehy,3.86
1788025,Lawrence Cavedon,0.49
1788050,Ralph Grishman,4.5
1788367,Krisztian Flautner,1.8
1788883,Yassine Benajiba,4.24
1789102,Siegfried Handschuh,1.12
1789138,Yik-Cheung Tam,2.5
1789171,Daphna Weinshall,4.4
1789263,Roland Roller,5.0
1789308,Minh Nguyen,2.6
1789341,Daniil Mirylenka,5.1
1789347,Kees Deemter,1.33
1789397,Dino Ienco,0.5
1789543,Kostadin Cholakov,1.0
1789677,Yuta Nakashima,1.75
1789736,Filip Jurcícek,7.0
1789737,Jonathon Shlens,1.89
1789944,Yueheng Sun,2.06
1790227,Xuanjing Huang,2.87
1790356,Tom Heskes,0.0
1790474,Alexandre Bergel,0.5
1790638,Johannes Daxenberger,4.47
1790811,Katsuhito Sudoh,1.83
1790831,C. Santos,5.88
1790914,Jinmao Wei,1.14
1791052,Ahmad Beirami,4.59
1791072,Tomek Strzalkowski,0.33
1791187,Alexandros Potamianos,3.17
1791201,Mingyang Zhang,1.0
1791311,Ulf Hermjakob,6.4
1791413,Helen Margetts,4.12
1791452,Byung-Won On,0.0
1791585,Siddhartha Brahma,0.54
1791707,Meng Fang,6.0
1792160,Lewis M. Norton,1.0
1792192,Diamantino Caseiro,0.36
1792214,Daniel Povey,0.75
1792518,Masaaki Tsuchida,1.67
1792581,Rajakrishnan Rajkumar,0.71
1792599,Teemu Ruokolainen,0.33
1792623,Andreas Hotho,0.0
1792910,Ariel Raviv,0.0
1793014,Matthias Scheutz,0.0
1793168,Ming-Feng Tsai,0.0
1793182,Nikhil Rasiwasia,1.0
1793218,Daniel Gildea,3.92
1793302,Aaron Halfaker,6.85
1793409,Nedim Lipka,2.7
1793475,Adwait Ratnaparkhi,1.79
1793506,Duen Chau,2.17
1793529,Cho-Jui Hsieh,3.02
1793743,Tobias Kowatsch,0.5
1793750,Christian Wallraven,1.86
1793857,Ophélie Lacroix,4.38
1794075,Claire Gardent,4.0
1794100,Brian Roark,3.88
1794188,Jean-Pierre Lorré,2.11
1794453,Juhani Luotolahti,2.0
1794487,Shiau Lim,0.0
1794527,See-Kiong Ng,5.31
1794577,Xiaojiang Huang,3.27
1794626,Thamar Solorio,1.99
1794648,Yannis Stavrakas,1.5
1794716,Andreas Kathol,1.0
1794731,Noe Casas,5.0
1794786,Brendan Meeder,1.0
1794814,Sabine Deligne,1.0
1794944,Christian Boitet,0.0
1795029,Isabelle Robba,0.0
1795294,Mark Dras,2.4
1795436,Jeff Phillips,3.71
1795455,Jaegul Choo,0.98
1795513,Michael Zock,0.0
1795595,Stan Szpakowicz,1.0
1795664,Sadao Kurohashi,1.91
1795727,Lance Kaplan,3.47
1795810,Tobias Bocklet,0.4
1796150,Emanuele Rodolà,1.5
1796335,David Blei,3.5
1796372,James Wendt,1.0
1796619,Veronika Laippala,2.09
1796651,Kenny Zhu,1.81
1796706,Daojian Zeng,5.81
1796977,Navdeep Kaur,1.17
1797022,Hoo-Chang Shin,3.0
1797090,Zhibin Gou,3.8
1797122,Oliver Quiring,4.4
1797148,Özlem Çetinoğlu,2.6
1797487,Yakun Hu,3.0
1797521,Kyo Kageura,0.0
1797641,Yuanxin Ouyang,2.75
1797655,Raymond Mooney,3.85
1797819,Andrei Popescu-Belis,1.11
1797840,Alexandre Gramfort,1.5
1797893,Wenjing Ke,0.0
1798067,Cornelius Weber,0.0
1798143,Kai Lawonn,0.88
1798301,Vassilis Plachouras,6.12
1798398,Jitao Sang,1.0
1798404,John Palowitch,2.0
1798423,Michael Bloodgood,0.0
1798454,Takeshi Kawabata,1.0
1798550,Timothy Hazen,7.75
1798719,Yuhong Guo,1.0
1798880,Srinadh Bhojanapalli,1.0
1798895,Eric Breck,1.67
1798966,Hsuan-Tien Lin,7.0
1799065,Hideki Kashioka,1.0
1799096,Allen L. Gorin,1.0
1799503,M. Baghshah,1.0
1799525,Fuzhen Zhuang,3.25
1799540,Themos Stafylakis,0.0
1799672,Taifeng Wang,3.07
1799688,Vasileios Hatzivassiloglou,8.33
1799692,Matthew Nokleby,2.33
1799822,Sam Bowman,2.79
1799860,Thomas Griffiths,2.0
1799881,Richard Scherl,0.7
1799949,Frans A Oliehoek,3.0
1799955,Haggai Roitman,2.54
1800111,Jungseob Lee,1.58
1800190,Longyue Wang,4.17
1800298,Meisam Razaviyayn,1.0
1800354,Kevin Duh,4.07
1800422,Jianfeng Gao,5.07
1800564,Jey Lau,2.75
1800574,Xabier Saralegi,1.55
1800783,Kenneth Barner,0.0
1801071,Frank Smadja,12.0
1801149,Dheeraj Rajagopal,5.65
1801223,Scott Hale,1.5
1801234,Noriko Tomuro,0.0
1801242,Ewa Kijak,1.0
1801255,Simone Ponzetto,2.46
1801259,Peter Nabende,2.89
1801452,Daniel McDuff,4.85
1802016,Xiaoran Jin,1.0
1802161,Marie-Francine Moens,1.0
1802166,Yannick Toussaint,1.0
1802277,Masao Utiyama,3.1
1802339,Maria Teresa Pazienza,1.0
1802398,Kostas Stathis,0.33
